payment_id,payment_number,dealer_id,invoice_id,amount,payment_date,payment_mode,reference_number,bank_name,collected_by,visit_id,status,notes,created_at,updated_at
d3acc22e-00a3-4843-9d32-7d17d0bce3cb,PAY-2024-0762,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,5e616c38-461d-4fb3-9a8c-b1d62b080080,1982.4,2024-08-11,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-08-11,2024-08-11
dd2070ca-4610-420d-ab52-e7b8a5c854c0,PAY-2024-0763,524e5021-ef84-4ef8-8dd2-373b17b61207,f87974a7-f1dc-4b99-bf7a-b0ae80b75b25,962.88,2024-09-06,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-09-06,2024-09-06
a46bf99d-5751-4a7b-a72c-298eba4a475e,PAY-2024-0764,524e5021-ef84-4ef8-8dd2-373b17b61207,f87974a7-f1dc-4b99-bf7a-b0ae80b75b25,0.0,2024-09-05,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-09-05,2024-09-05
ffc37a16-5197-499d-bb11-0803b1c06d5c,PAY-2024-0765,aa142594-8770-46cb-bf05-77eb4736c7e4,92333780-7d5f-4a57-8933-4988f3b14786,3851.52,2024-10-02,UPI,TXN712856,,,,COMPLETED,,2024-10-02,2024-10-02
fd8b7367-3df2-4575-ab27-312bf96f5643,PAY-2024-0766,0065fc9e-691f-412d-a732-28b741dbb336,3a0b92aa-1461-4338-922a-ff6865d55571,1982.4,2024-11-01,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-11-01,2024-11-01
7d089ced-60f1-4d81-8a06-2e8bac6211d1,PAY-2024-0767,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,0d326ab8-09f7-4062-8378-c48c3776449c,642.25,2024-08-28,UPI,TXN239994,,,,COMPLETED,,2024-08-28,2024-08-28
74640245-6081-4a8e-a37d-f65ec9260f3f,PAY-2024-0768,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,ebe029ae-76e0-40e4-a4d9-55edb00507f2,1985.99,2024-12-10,UPI,TXN772523,,,,COMPLETED,,2024-12-10,2024-12-10
8e8eb3ac-0e54-4bd3-bf09-08ea3fb52606,PAY-2024-0769,d175149d-f407-43df-900f-8f974386b491,16cb8359-23b2-48df-b866-275be71737ff,605.68,2024-04-08,UPI,TXN291312,,,,COMPLETED,,2024-04-08,2024-04-08
fbf9ab4b-12a1-4d13-bf6c-aec31527a6b7,PAY-2024-0770,aa142594-8770-46cb-bf05-77eb4736c7e4,860f0b44-3e0c-4667-a9ca-241653a0e507,1382.18,2024-11-14,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-11-14,2024-11-14
b583b0cc-c052-4b83-9ad5-fa85bebceb0e,PAY-2024-0771,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,29fac93c-47ee-4b41-86f9-239d917634ba,2994.44,2024-05-25,UPI,TXN904578,,,,COMPLETED,,2024-05-25,2024-05-25
1baa4a56-dc0d-465b-87ed-69cf869a4b7f,PAY-2024-0772,de4699bf-d9e7-45b9-9875-43405fdc2981,f3412288-1ee2-4eff-b0ed-34bf2d23d141,4871.04,2024-06-30,UPI,TXN185982,,,,COMPLETED,,2024-06-30,2024-06-30
a9442d9a-9c44-4452-9372-f735eec67173,PAY-2024-0773,0065fc9e-691f-412d-a732-28b741dbb336,8e283083-77c5-4b78-9b9e-6f0ec9c1bffc,4871.04,2024-11-25,NEFT,TXN709269,ICICI Bank,,,COMPLETED,,2024-11-25,2024-11-25
4b9ea02a-7daf-4f03-9de8-4dceb54695d8,PAY-2024-0774,766f55c6-bd8d-414d-b481-b315180fd94a,6beb7e75-fc23-4407-8480-8051cacebae4,2888.64,2024-06-13,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-06-13,2024-06-13
59232d2e-d2f6-4d14-a0d4-b65cd4d572e7,PAY-2024-0775,493470d1-7f49-4d7f-88c7-30d85187f126,d0183c5c-6be6-48c7-a3cc-4bd517a0f4f6,1887.24,2024-08-27,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-08-27,2024-08-27
8c8bc376-1a20-4e7a-a8a5-985b2fbeddf4,PAY-2024-0776,493470d1-7f49-4d7f-88c7-30d85187f126,c677cebf-9e46-48cf-9a03-5672e6550033,5607.36,2024-04-14,UPI,TXN637404,,,,COMPLETED,,2024-04-14,2024-04-14
a126c0f7-ada6-4c2c-be52-bee96ad4a717,PAY-2025-0777,f3add840-d8ad-457e-a501-c460549a2a61,937922ad-2b73-4462-bfd7-b529a22307ed,5702.47,2025-02-07,UPI,TXN948633,,,,COMPLETED,,2025-02-07,2025-02-07
c12637cd-636c-4ee2-ac7e-009456c84a44,PAY-2024-0778,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,d3cdb2e0-9a2c-4955-bb06-b87e5f4d9045,3851.52,2024-05-06,UPI,TXN135596,,,,COMPLETED,,2024-05-06,2024-05-06
84c8e753-19bd-4799-b5bf-8e5ff985b6ad,PAY-2024-0779,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,d3cdb2e0-9a2c-4955-bb06-b87e5f4d9045,0.0,2024-05-09,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-05-09,2024-05-09
ef79ad30-e079-4c0e-9a87-1cf2e88aed74,PAY-2024-0780,34d40fdb-61b7-4fcd-8fd7-b6266b662296,d2aa69d3-d660-4c76-84ce-6770957eab4d,1925.76,2024-08-20,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-08-20,2024-08-20
51b64a2e-22a2-49aa-be76-022e24cff172,PAY-2024-0781,34d40fdb-61b7-4fcd-8fd7-b6266b662296,d2aa69d3-d660-4c76-84ce-6770957eab4d,0.0,2024-08-22,NEFT,TXN151614,Kotak Mahindra Bank,,,COMPLETED,,2024-08-22,2024-08-22
5a6f5792-ece3-43f0-a3db-428d478a8ed0,PAY-2024-0782,6768cbbe-636f-40da-9bdd-6bfbbfd44019,73defc3e-0b9b-4f81-b857-8439c8bd1d4d,3635.75,2024-12-02,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-12-02,2024-12-02
e2be5cb3-8e89-4f80-af2a-abdadd0d4d73,PAY-2024-0783,2566205d-339c-4157-a1f7-c907482ec0a3,cafd05af-909b-4524-b91b-db65d3749b39,1887.24,2024-04-25,UPI,TXN703879,,,,COMPLETED,,2024-04-25,2024-04-25
abc2da40-6618-4cd2-982b-b0efae04cb19,PAY-2024-0784,493470d1-7f49-4d7f-88c7-30d85187f126,c2b3a909-f5e3-439f-953e-bde0dfa62783,1019.52,2024-11-01,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-11-01,2024-11-01
def526eb-f87a-434c-ae35-c799928a1547,PAY-2024-0785,8964dfde-f9d0-4250-91ce-6b245cb1ce68,a9d9beac-1a74-45ea-93a7-dc4e82b1a7fd,3937.1,2024-08-21,UPI,TXN501802,,,,COMPLETED,,2024-08-21,2024-08-21
e59601b7-ca5b-444d-a4fb-34cf6648584c,PAY-2024-0786,3a111a3b-2224-4624-9b80-d7ecddb28395,889513da-aaea-4971-b977-e61c6b0cfaa8,6003.84,2024-04-12,UPI,TXN578902,,,,COMPLETED,,2024-04-12,2024-04-12
e288f8a3-516f-42cb-a84d-11c044c3810d,PAY-2024-0787,f3add840-d8ad-457e-a501-c460549a2a61,b832397d-3b9c-4768-a8dc-e29c0814f335,2849.55,2024-04-21,CHEQUE,TXN207794,Yes Bank,,,COMPLETED,,2024-04-21,2024-04-21
01b5bf51-f122-4582-8844-941f27672591,PAY-2024-0788,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,26ee17b9-11c7-4676-b99a-60da3f0bdb8f,7929.6,2024-04-23,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-04-23,2024-04-23
3392de3a-65bd-4490-9f0e-ba3e933936c2,PAY-2024-0789,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,266c4d15-9d27-4796-b702-47dc7bf79323,1925.76,2024-07-21,UPI,TXN743477,,,,COMPLETED,,2024-07-21,2024-07-21
ac5c3643-541b-4f76-b421-27634d1a28fa,PAY-2024-0790,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,266c4d15-9d27-4796-b702-47dc7bf79323,0.0,2024-07-18,NEFT,TXN253082,Axis Bank,,,COMPLETED,,2024-07-18,2024-07-18
0d3a06fc-e5f5-4cbc-b47d-e1c20637d23c,PAY-2024-0791,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,7988cdb4-3a48-48bf-b19e-4e692d91bf3d,3738.24,2024-04-12,UPI,TXN313659,,,,COMPLETED,,2024-04-12,2024-04-12
45cd478a-76b4-4854-b0fa-9b52ae79c1e4,PAY-2024-0792,2566205d-339c-4157-a1f7-c907482ec0a3,23dc9887-da62-454c-a070-c59a48d80b66,3857.99,2024-03-07,CHEQUE,TXN818391,Yes Bank,,,COMPLETED,,2024-03-07,2024-03-07
da87c538-b027-4975-8c3d-920db645b8ba,PAY-2024-0793,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,a0553e3c-ee0a-43a2-8c38-afe864c5d08d,3058.56,2024-10-14,CASH,,,92522288-0375-4a48-a9b2-822815269255,,PENDING,,2024-10-14,2024-10-14
6fc6be36-d1a8-4721-aa1b-aeb8b1292ffb,PAY-2024-0794,524e5021-ef84-4ef8-8dd2-373b17b61207,78df7002-53fb-40cc-8a3f-4c42998f2fc1,4078.08,2024-09-28,NEFT,TXN867725,Axis Bank,,,COMPLETED,,2024-09-28,2024-09-28
4a4cb43c-4f75-4708-bd1d-67425d2e6629,PAY-2024-0795,5881aaf5-037c-4728-9071-8b104e5413dc,d59aefee-8141-422b-9a46-da5e02bcabb4,2804.61,2024-08-15,NEFT,TXN416690,Yes Bank,,,COMPLETED,,2024-08-15,2024-08-15
6990dba6-7d0f-4981-b8ac-1de931def161,PAY-2024-0796,5881aaf5-037c-4728-9071-8b104e5413dc,d59aefee-8141-422b-9a46-da5e02bcabb4,0.0,2024-08-15,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-08-15,2024-08-15
c34c9bbc-0b8c-4e22-bb07-842c7981b2dd,PAY-2024-0797,76fd9001-d837-4dd4-9c5d-fae3eabe879a,8b21ded7-a811-437e-9d24-656425fa525e,1882.23,2024-04-14,UPI,TXN149372,,,,COMPLETED,,2024-04-14,2024-04-14
e4c38d82-86d3-4174-9095-262d3015581d,PAY-2024-0798,8964dfde-f9d0-4250-91ce-6b245cb1ce68,4f107b3f-4160-48ae-b802-07255dacc7a2,5864.19,2024-11-20,CHEQUE,TXN754386,ICICI Bank,,,COMPLETED,,2024-11-20,2024-11-20
b8e62e8e-8b15-4330-bafa-d4aa7791101c,PAY-2024-0799,f3add840-d8ad-457e-a501-c460549a2a61,95e8088c-ae18-43c9-b853-73a127b48682,1925.76,2024-03-31,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-03-31,2024-03-31
2b2da52a-85cf-4fb5-98a0-fa40423ff341,PAY-2024-0800,2566205d-339c-4157-a1f7-c907482ec0a3,a9ee7b1b-b45b-46c0-8fc3-bfb1f8ab2c8d,961.92,2024-08-30,UPI,TXN658975,,,,COMPLETED,,2024-08-30,2024-08-30
e4f2dfd3-479f-4bc6-bf13-7d5e70cf5272,PAY-2024-0801,3a111a3b-2224-4624-9b80-d7ecddb28395,24114371-8782-4407-bebe-4c76cf64aa31,2039.04,2024-12-05,UPI,TXN957763,,,,COMPLETED,,2024-12-05,2024-12-05
cd09ac68-abe1-4914-ac3a-8ec36860944c,PAY-2024-0802,9198bfa1-1b5b-4a67-a310-ac2db2875058,8121dea0-6ab3-4ad3-a91c-4c90354161da,3921.44,2024-10-04,UPI,TXN668297,,,,COMPLETED,,2024-10-04,2024-10-04
bf396e5a-d97c-4aac-82ae-d1940dd3843d,PAY-2025-0803,7114cd1c-d765-471a-bbf0-5660d28756dc,6bb46c2d-1d4d-4326-b2c3-07b2247923e1,1843.18,2025-01-26,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2025-01-26,2025-01-26
a60e1dd1-863a-4fd6-9ce9-bc65b920e245,PAY-2025-0804,7114cd1c-d765-471a-bbf0-5660d28756dc,6bb46c2d-1d4d-4326-b2c3-07b2247923e1,0.0,2025-01-30,NEFT,TXN750821,Axis Bank,,,COMPLETED,,2025-01-30,2025-01-30
5005529a-e406-421b-90ad-62f57997f8c9,PAY-2024-0805,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,ebdfa6b9-ba3d-4140-91e5-a5917a97fe41,5717.24,2024-06-23,UPI,TXN441040,,,,COMPLETED,,2024-06-23,2024-06-23
67f7d5e4-0418-4918-a13b-61aa2378d0ac,PAY-2024-0806,7178f55e-6bbc-4f51-8768-e2277e170ca5,3ebc4e22-6a05-48c7-b546-9b12f6ae0747,970.71,2024-12-29,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-12-29,2024-12-29
cf7f7607-f359-4e10-86a1-b2912db9ad9e,PAY-2024-0807,7178f55e-6bbc-4f51-8768-e2277e170ca5,3ebc4e22-6a05-48c7-b546-9b12f6ae0747,0.0,2024-12-31,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-12-31,2024-12-31
d20475ef-7bab-47d6-9cb0-ca0813498103,PAY-2024-0808,afefc15d-6186-4e28-b665-0c08ecf4a9ab,a7ce4b1c-728e-44e9-a36f-30c796c70e66,3994.96,2024-04-13,CHEQUE,TXN880633,State Bank of India,,,COMPLETED,,2024-04-13,2024-04-13
7609cf04-1b20-45b6-8242-2293965597a7,PAY-2024-0809,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,7c624b7c-1372-4127-8e13-99b4bba3187f,5439.7,2024-03-21,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-03-21,2024-03-21
ea29f09d-68e0-4a0e-a861-d48aba39b422,PAY-2024-0810,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,4723f2d0-f97b-4d6c-837b-3d39ecd3040c,2888.64,2024-11-13,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-11-13,2024-11-13
bf65505e-6f36-4e91-af39-f30a73708714,PAY-2024-0811,0065fc9e-691f-412d-a732-28b741dbb336,0056d6af-a2d3-4f0d-97af-bca51dfc6743,1857.1,2024-11-28,NEFT,TXN429502,HDFC Bank,,,COMPLETED,,2024-11-28,2024-11-28
c25ca421-cc2c-4cc9-9b0f-82cf72aaa794,PAY-2024-0812,256796f6-3eaf-4043-91bf-faa41d78325a,85e0ff48-2f29-436d-a21d-5bee34b3c390,1901.88,2024-06-10,UPI,TXN796173,,,,COMPLETED,,2024-06-10,2024-06-10
71b77192-9c2d-4356-8bf4-7d4ea73a602b,PAY-2024-0813,766f55c6-bd8d-414d-b481-b315180fd94a,2581e145-d943-40d5-8c18-e81189ef6e82,1925.76,2024-03-12,UPI,TXN463179,,,,COMPLETED,,2024-03-12,2024-03-12
559836c6-c0bf-40b8-9d4a-e9c9b546a704,PAY-2024-0814,766f55c6-bd8d-414d-b481-b315180fd94a,2581e145-d943-40d5-8c18-e81189ef6e82,0.0,2024-03-15,CHEQUE,TXN142783,Punjab National Bank,,,COMPLETED,,2024-03-15,2024-03-15
dda7c9dd-fc3c-4a57-8b84-5fc350ddb0c8,PAY-2024-0815,3ea93ee6-b253-4e80-95fc-b60b17ab090e,22577c95-08c6-44a7-aef3-39a4efdbe9ff,1963.83,2024-12-09,UPI,TXN723357,,,,COMPLETED,,2024-12-09,2024-12-09
d30db8d8-1625-4a9c-bc23-93a184983e9d,PAY-2024-0816,493470d1-7f49-4d7f-88c7-30d85187f126,412d03bd-7770-413f-816a-d514e8349d86,1019.52,2024-05-06,UPI,TXN151806,,,,COMPLETED,,2024-05-06,2024-05-06
2a18ce28-3b6f-4cdf-abac-59ec68691fa3,PAY-2024-0817,afefc15d-6186-4e28-b665-0c08ecf4a9ab,2800867b-7285-4c38-85fc-90e43f8006c3,5890.56,2024-11-23,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-11-23,2024-11-23
6bd7219b-4f59-4c11-9f2e-6faf36c31aca,PAY-2024-0818,d175149d-f407-43df-900f-8f974386b491,6ea74f10-7fae-4eb7-9124-c3811ddb7f1f,962.88,2024-11-26,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-11-26,2024-11-26
29faffcc-a0ec-4468-bd07-e4174eece27a,PAY-2024-0819,d175149d-f407-43df-900f-8f974386b491,6ea74f10-7fae-4eb7-9124-c3811ddb7f1f,0.0,2024-12-04,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-12-04,2024-12-04
79c7dc66-f326-468e-8644-7e05128ae9c7,PAY-2024-0820,b2ef95e6-8719-44a0-917a-1043a02ce2b0,27ea98d2-0cee-4cb8-acf5-d6333b384106,2039.04,2024-07-15,UPI,TXN503492,,,,COMPLETED,,2024-07-15,2024-07-15
bef06d27-401d-42a2-823d-79219ae992f0,PAY-2024-0821,dc84c823-845e-4588-859b-49a7e3d43b3c,55c05c0e-5b2b-4a72-9451-d9a4025dab1a,962.88,2024-08-20,UPI,TXN568666,,,,COMPLETED,,2024-08-20,2024-08-20
f8645056-e094-4ea6-b0d5-a873a4247521,PAY-2024-0822,a1165b38-7316-4cb3-85a9-b3308a230b7c,27aef935-9725-4aad-9511-f736a44ab0d5,3058.56,2024-12-19,UPI,TXN787321,,,,COMPLETED,,2024-12-19,2024-12-19
eb3aaabd-1635-40a6-9890-e9d38b81242d,PAY-2024-0823,a1165b38-7316-4cb3-85a9-b3308a230b7c,27aef935-9725-4aad-9511-f736a44ab0d5,0.0,2024-12-18,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-12-18,2024-12-18
63be7952-a7f8-403a-9f1f-df65db2b9507,PAY-2024-0824,4260ce4c-5209-476c-afb1-655f9e02133d,23f944b6-5462-435b-85d0-6746d3163b28,1905.97,2024-10-05,UPI,TXN494103,,,,COMPLETED,,2024-10-05,2024-10-05
2942839e-bfcb-4047-bf04-e80f973a2d8e,PAY-2024-0825,5881aaf5-037c-4728-9071-8b104e5413dc,50d71247-d067-4e76-bb63-f00c6d81a616,3058.56,2024-08-20,UPI,TXN969954,,,,COMPLETED,,2024-08-20,2024-08-20
11770657-186a-459c-a833-cc49f20dbb0d,PAY-2025-0826,0065fc9e-691f-412d-a732-28b741dbb336,db5a19ce-877c-4bfa-9ebf-9866aeedfb90,2888.64,2025-02-03,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2025-02-03,2025-02-03
3cdecc32-2a29-4801-90cb-7ef3a26ea95d,PAY-2024-0827,0065fc9e-691f-412d-a732-28b741dbb336,e1c182e8-8a38-4ba0-9a27-bf0587dc2423,4078.08,2024-11-27,UPI,TXN658873,,,,COMPLETED,,2024-11-27,2024-11-27
0b8fe73e-d4e7-4381-93aa-193ef0e4c99c,PAY-2024-0828,76fd9001-d837-4dd4-9c5d-fae3eabe879a,e2b6efb8-ed59-4c45-897a-789fe2634ade,1857.1,2024-10-29,UPI,TXN983149,,,,COMPLETED,,2024-10-29,2024-10-29
6fa63493-c903-4f18-966c-bb317c24a93c,PAY-2024-0829,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,ee3d8c22-a61f-4e69-b1eb-657eacaeed30,3851.52,2024-05-10,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-05-10,2024-05-10
873d378c-874b-439b-8566-604f29c794ee,PAY-2024-0830,b2ef95e6-8719-44a0-917a-1043a02ce2b0,01e7ff02-e87e-4984-a9b6-d33b665765cc,3058.56,2024-05-18,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-05-18,2024-05-18
023fd92b-44e5-4980-a866-ca068ff5fe6f,PAY-2024-0831,b2ef95e6-8719-44a0-917a-1043a02ce2b0,01e7ff02-e87e-4984-a9b6-d33b665765cc,0.0,2024-05-19,UPI,TXN230244,,,,COMPLETED,,2024-05-19,2024-05-19
8aa8286b-c2c5-4bbe-ae75-9f1e81e60055,PAY-2024-0832,4260ce4c-5209-476c-afb1-655f9e02133d,565dc16f-d993-45c3-96e4-9acc73710986,3001.92,2024-10-20,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-10-20,2024-10-20
65673ade-fb4b-4228-b0a2-bf67b4f3ae3e,PAY-2024-0833,4260ce4c-5209-476c-afb1-655f9e02133d,565dc16f-d993-45c3-96e4-9acc73710986,0.0,2024-10-20,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-10-20,2024-10-20
6819cac6-aa5a-4455-9929-7b6be32d97e6,PAY-2024-0834,4260ce4c-5209-476c-afb1-655f9e02133d,d9389858-ddd1-4773-b5d5-8c1f8f4d07cd,4927.68,2024-09-10,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-09-10,2024-09-10
0974b233-54fe-4c0a-8fbd-c2e2773d3524,PAY-2024-0835,dc84c823-845e-4588-859b-49a7e3d43b3c,666f63ae-dde4-4161-a4be-07090568eb1c,3887.84,2024-09-06,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-09-06,2024-09-06
67267a31-7f0a-45ce-80fb-3df8ac57fea0,PAY-2024-0836,afefc15d-6186-4e28-b665-0c08ecf4a9ab,75d34978-dabc-478b-9b36-83d407b642ed,1019.52,2024-08-17,UPI,TXN203285,,,,COMPLETED,,2024-08-17,2024-08-17
0286e2d1-c335-442d-9765-8c9c387d5c8c,PAY-2024-0837,2566205d-339c-4157-a1f7-c907482ec0a3,52267f30-d51d-43e5-8af9-0858fb559902,1925.76,2024-06-11,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-06-11,2024-06-11
b9e67657-d9e2-4586-9574-2cf1cf792715,PAY-2024-0838,0065fc9e-691f-412d-a732-28b741dbb336,89006096-02c4-45f3-9a78-fcb46b627608,3851.52,2024-06-17,UPI,TXN555853,,,,COMPLETED,,2024-06-17,2024-06-17
d3bf61a2-82c8-4cb8-acab-3fddcb5efd29,PAY-2024-0839,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,c41a5a4d-5d98-4fb8-89fa-8a26cf11f647,1019.52,2024-08-02,NEFT,TXN461980,Yes Bank,,,COMPLETED,,2024-08-02,2024-08-02
10a0dcfb-af86-4c7f-8472-a66feeb920ff,PAY-2025-0840,2566205d-339c-4157-a1f7-c907482ec0a3,2b3ac94a-7a47-4ecd-843e-9c81523438e4,3615.79,2025-02-03,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2025-02-03,2025-02-03
1eb84662-6aa7-403c-8baa-441e5250da95,PAY-2025-0841,2566205d-339c-4157-a1f7-c907482ec0a3,2b3ac94a-7a47-4ecd-843e-9c81523438e4,0.0,2025-02-09,UPI,TXN937601,,,,COMPLETED,,2025-02-09,2025-02-09
5b2f6951-7a58-4b02-890a-85783be15247,PAY-2024-0842,7178f55e-6bbc-4f51-8768-e2277e170ca5,b9acf2f2-387f-41bd-b8dc-3aac2ddbab71,2062.28,2024-06-26,NEFT,TXN745166,State Bank of India,,,PENDING,,2024-06-26,2024-06-26
78781e2a-2645-4523-9620-a3cbe312cc17,PAY-2024-0843,7178f55e-6bbc-4f51-8768-e2277e170ca5,b9acf2f2-387f-41bd-b8dc-3aac2ddbab71,2134.58,2024-07-03,UPI,TXN377488,,,,COMPLETED,,2024-07-03,2024-07-03
249c444b-6279-41d3-a1b4-23d5f47851e2,PAY-2024-0844,a1165b38-7316-4cb3-85a9-b3308a230b7c,0a66f88c-9ae3-4210-ad32-8af18869651b,1998.26,2024-04-25,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-04-25,2024-04-25
6b861317-381e-40a2-afbe-a44916547152,PAY-2025-0845,256796f6-3eaf-4043-91bf-faa41d78325a,0444c414-9223-4364-94d8-01ac30d7f48e,1898.61,2025-01-20,UPI,TXN492319,,,,COMPLETED,,2025-01-20,2025-01-20
be95a6e2-e633-4f9a-aade-724776ea0975,PAY-2024-0846,de4699bf-d9e7-45b9-9875-43405fdc2981,bfb04bf3-34f2-42fd-a05b-9a7fc5d424cd,3032.57,2024-05-18,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-05-18,2024-05-18
704ec796-1266-4144-bd17-f1197a29a8d3,PAY-2024-0847,3a111a3b-2224-4624-9b80-d7ecddb28395,436b620d-49ca-4999-8814-2dfba9de6515,2991.67,2024-11-14,UPI,TXN932733,,,,COMPLETED,,2024-11-14,2024-11-14
e97c0b39-c3ff-477c-9916-dd29c4b04995,PAY-2024-0848,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,a479d642-f484-4df5-878b-ac403cab70e0,6966.72,2024-10-27,UPI,TXN523309,,,,COMPLETED,,2024-10-27,2024-10-27
d5ee761d-252e-419f-afac-6bc6f86131b2,PAY-2024-0849,7865188e-8b7d-491c-90b0-ffdd5d703d52,606c9b30-cba9-47c3-b3e3-de7a9c7766f3,2888.64,2024-05-25,NEFT,TXN775560,Bank of Baroda,,,COMPLETED,,2024-05-25,2024-05-25
733ed016-ad87-4477-add6-7b80d247bbc5,PAY-2024-0850,7865188e-8b7d-491c-90b0-ffdd5d703d52,606c9b30-cba9-47c3-b3e3-de7a9c7766f3,0.0,2024-05-27,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-05-27,2024-05-27
629c8b83-a0be-4bb5-95ad-e39436abb7c4,PAY-2024-0851,0065fc9e-691f-412d-a732-28b741dbb336,89c6323c-1db9-4b05-9d0b-b70320a1087c,962.88,2024-08-10,UPI,TXN464030,,,,COMPLETED,,2024-08-10,2024-08-10
50c116be-41d1-4568-bf48-926cdd5cc0eb,PAY-2024-0852,493470d1-7f49-4d7f-88c7-30d85187f126,8653c489-14bb-43c5-9638-c06d15d807de,3010.46,2024-07-09,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-07-09,2024-07-09
fe24a0af-5f28-486d-aae9-56c2656eb910,PAY-2024-0853,524e5021-ef84-4ef8-8dd2-373b17b61207,c0ade7d4-7ebb-4da4-8f72-177778852789,1019.52,2024-11-04,UPI,TXN443195,,,,COMPLETED,,2024-11-04,2024-11-04
61bda77c-e8bf-475e-b8c3-321eac941e49,PAY-2024-0854,3021fc48-2b92-41d2-ae1b-1fdcd120a039,be5287d8-bcf7-468d-8059-d9a0e375e3e5,1971.31,2024-08-05,UPI,TXN151181,,,,COMPLETED,,2024-08-05,2024-08-05
863051c6-f58c-45a0-afe6-462c1a1d880e,PAY-2024-0855,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,bbc868a2-ed76-46fe-8e67-1287a38ebaee,1018.77,2024-09-17,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-09-17,2024-09-17
4c527a66-e697-4d30-9348-64de6f00cc99,PAY-2024-0856,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,2a9eb774-a94d-4090-8e42-5a175531c274,2757.97,2024-08-27,UPI,TXN539898,,,,COMPLETED,,2024-08-27,2024-08-27
