visit_id,dealer_id,sales_person_id,visit_date,visit_type,purpose,check_in_time,check_out_time,duration_minutes,check_in_latitude,check_in_longitude,outcome,order_taken,order_id,collection_amount,next_action,next_visit_date,follow_up_required,raw_notes,source,created_at,updated_at
f482c06a-47ee-4a7f-9c48-6f06dfdf860a,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-07-17,UNPLANNED,RELATIONSHIP,2024-07-17 13:25:00,2024-07-17 13:43:00,18,28.626142,77.306331,SUCCESSFUL,0,,0,Confirm delivery date,2024-07-24,0,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2024-07-17 13:25:00,2024-07-17 13:43:00
66c16721-cb0f-46ad-ba0b-3d4d98bdda5c,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-07-15,PLANNED,ORDER,2024-07-15 15:10:00,2024-07-15 15:33:00,23,28.625821,77.306312,SUCCESSFUL,0,,0,Check stock levels,2024-07-23,1,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-07-15 15:10:00,2024-07-15 15:33:00
ff1539a6-31d3-4c99-a5e2-b7c70fdda81f,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-02,UNPLANNED,ORDER,2024-08-02 10:06:00,2024-08-02 10:45:00,39,28.626752,77.306373,PARTIALLY_SUCCESSFUL,0,,0,Follow up for order,2024-08-07,0,Complaint about last batch - some packets were damp. Assured replacement. Will send 6 pcs tomorrow.,TELEGRAM,2024-08-02 10:06:00,2024-08-02 10:45:00
77dc27f1-a13b-47de-9474-bb4a72e6e4e3,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-19,PLANNED,ORDER,2024-08-19 11:10:00,2024-08-19 11:21:00,11,28.62673,77.306593,SUCCESSFUL,0,,0,Schedule next visit,2024-08-23,0,Gupta ji se mila. 2 case 1kg aur 1 case 500g ka order liya. Payment next visit pe denge.,TELEGRAM,2024-08-19 11:10:00,2024-08-19 11:21:00
d89915bf-e502-47d2-9f8f-0d0ea5d02307,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-13,PLANNED,COMPLAINT,2024-08-13 14:55:00,2024-08-13 15:08:00,13,28.626671,77.307038,SUCCESSFUL,0,,0,Follow up for order,2024-08-17,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-08-13 14:55:00,2024-08-13 15:08:00
b818cda5-b3ae-443c-8fb3-aa91bba7322e,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-05,UNPLANNED,ORDER,2024-09-05 13:28:00,2024-09-05 13:59:00,31,28.626767,77.30677,SUCCESSFUL,1,,0,Confirm delivery date,2024-09-11,0,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-09-05 13:28:00,2024-09-05 13:59:00
5a8836ef-fe95-4bd6-837f-4c6d3c229ff7,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-30,UNPLANNED,COLLECTION,2024-08-30 14:41:00,2024-08-30 14:52:00,11,28.626562,77.306344,UNSUCCESSFUL,0,,11418,Follow up for order,2024-09-08,0,New product inquiry - 2kg pack try karna chahte hain. Ordered 1 case trial.,TELEGRAM,2024-08-30 14:41:00,2024-08-30 14:52:00
5441d3ed-d4a6-46a6-8b05-7f55a25226ee,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-11,PLANNED,ORDER,2024-09-11 10:00:00,2024-09-11 10:27:00,27,28.626689,77.306706,SUCCESSFUL,0,,0,Schedule next visit,2024-09-15,1,Complaint about last batch - some packets were damp. Assured replacement. Will send 6 pcs tomorrow.,TELEGRAM,2024-09-11 10:00:00,2024-09-11 10:27:00
10e7a535-ce5d-4f98-87a3-1af038108e97,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-05,DROP_SALE,ORDER,2024-10-05 12:58:00,2024-10-05 13:31:00,33,28.626151,77.306324,PARTIALLY_SUCCESSFUL,0,,0,Process replacement,2024-10-09,1,Bohot rush tha shop mein. 5 min mein baat ki. Order phone pe denge shaam ko.,MANUAL,2024-10-05 12:58:00,2024-10-05 13:31:00
75daa221-063e-490f-9d0e-2bf15cf78de9,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-24,UNPLANNED,ORDER,2024-10-24 09:25:00,2024-10-24 10:02:00,37,28.62672,77.306825,UNSUCCESSFUL,0,,0,Collect payment,2024-11-02,0,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-10-24 09:25:00,2024-10-24 10:02:00
b513e3a3-af23-47aa-b77a-fbdd43b16f28,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-08,DROP_SALE,COLLECTION,2024-10-08 11:45:00,2024-10-08 12:08:00,23,28.626659,77.306585,PARTIALLY_SUCCESSFUL,0,,9843,Check stock levels,2024-10-14,1,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2024-10-08 11:45:00,2024-10-08 12:08:00
3b7a66d3-dccb-4fd1-945a-e98fe65eb691,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-12,PLANNED,ORDER,2024-11-12 12:24:00,2024-11-12 12:54:00,30,28.625995,77.306384,SUCCESSFUL,0,,0,Schedule next visit,2024-11-17,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2024-11-12 12:24:00,2024-11-12 12:54:00
a875e90e-fcf5-4970-acde-9bbb941255e0,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-03,PLANNED,ORDER,2024-12-03 14:54:00,2024-12-03 15:10:00,16,28.625843,77.306318,SUCCESSFUL,0,,0,Process replacement,2024-12-06,0,Gupta ji se mila. 2 case 1kg aur 1 case 500g ka order liya. Payment next visit pe denge.,TELEGRAM,2024-12-03 14:54:00,2024-12-03 15:10:00
4d592e65-cb4a-4da1-bd4c-c8b66cb75bbc,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-16,PLANNED,ORDER,2024-12-16 11:56:00,2024-12-16 12:13:00,17,28.626031,77.306414,SUCCESSFUL,1,,0,Follow up for order,2024-12-23,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,MANUAL,2024-12-16 11:56:00,2024-12-16 12:13:00
8db72796-40cb-44a1-911a-d519852c7d88,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-18,PLANNED,RELATIONSHIP,2024-12-18 16:20:00,2024-12-18 16:41:00,21,28.626404,77.306872,SUCCESSFUL,0,,0,Process replacement,2024-12-25,1,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-12-18 16:20:00,2024-12-18 16:41:00
5e6b8a1a-33b5-43df-849a-21f0e2b1d22c,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-15,PLANNED,RELATIONSHIP,2025-01-15 09:56:00,2025-01-15 10:15:00,19,28.626165,77.306465,SUCCESSFUL,0,,0,Schedule next visit,2025-01-25,0,Gupta ji se mila. 2 case 1kg aur 1 case 500g ka order liya. Payment next visit pe denge.,TELEGRAM,2025-01-15 09:56:00,2025-01-15 10:15:00
67ba7701-081f-4c8e-ae4f-738f50dbf127,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-01,PLANNED,ORDER,2025-01-01 10:51:00,2025-01-01 11:23:00,32,28.626037,77.30703,PARTIALLY_SUCCESSFUL,0,,0,Follow up for order,2025-01-06,1,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2025-01-01 10:51:00,2025-01-01 11:23:00
3bb48911-2104-4c06-bc80-9b86fcc2002f,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-19,PLANNED,COLLECTION,2025-02-19 16:46:00,2025-02-19 16:56:00,10,28.625905,77.306384,PARTIALLY_SUCCESSFUL,0,,9765,Collect payment,2025-02-28,1,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2025-02-19 16:46:00,2025-02-19 16:56:00
cf15dd63-cf48-4f0f-9904-01483bbbb4bf,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-20,PLANNED,COLLECTION,2025-02-20 14:36:00,2025-02-20 15:15:00,39,28.625978,77.306969,PARTIALLY_SUCCESSFUL,0,,8207,Process replacement,2025-02-23,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2025-02-20 14:36:00,2025-02-20 15:15:00
22d777d4-9347-4798-9047-a0cd4c04312a,115804b5-d9c6-401e-a450-d16354ecaf2d,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-17,PLANNED,RELATIONSHIP,2025-02-17 12:04:00,2025-02-17 12:49:00,45,28.62642,77.306433,RESCHEDULED,0,,0,Confirm delivery date,2025-02-22,0,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2025-02-17 12:04:00,2025-02-17 12:49:00
40f7ba39-8aa3-4806-803e-7af9d2785e0c,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-25,PLANNED,COLLECTION,2024-03-25 16:10:00,2024-03-25 16:20:00,10,28.658846,77.293683,SUCCESSFUL,0,,9530,Deliver pending stock,2024-03-31,1,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-03-25 16:10:00,2024-03-25 16:20:00
e7b9f683-5318-41cc-9eed-3efef7ba0663,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-05,PLANNED,COLLECTION,2024-03-05 13:41:00,2024-03-05 14:04:00,23,28.659492,77.294136,PARTIALLY_SUCCESSFUL,0,,12776,Collect payment,2024-03-14,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2024-03-05 13:41:00,2024-03-05 14:04:00
9e2be51a-a42b-4d53-97eb-2bbdd15cfcdd,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-09,PLANNED,COLLECTION,2024-04-09 09:08:00,2024-04-09 09:20:00,12,28.658909,77.294102,SUCCESSFUL,0,,1330,Deliver pending stock,2024-04-15,0,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-04-09 09:08:00,2024-04-09 09:20:00
200a87e5-5ad8-4d08-b26e-aac60cb0f18d,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-24,PLANNED,COMPLAINT,2024-04-24 10:15:00,2024-04-24 10:48:00,33,28.658673,77.294165,PARTIALLY_SUCCESSFUL,0,,0,Deliver pending stock,2024-04-28,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-04-24 10:15:00,2024-04-24 10:48:00
e6ed38d7-2dd9-431b-831f-6f0834c4511f,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-19,PLANNED,COLLECTION,2024-04-19 09:22:00,2024-04-19 09:46:00,24,28.659089,77.293744,UNSUCCESSFUL,0,,7708,Collect payment,2024-04-25,1,Stock check kiya - 500g khatam hone wala hai. 3 case ka order Tuesday tak chahiye.,TELEGRAM,2024-04-19 09:22:00,2024-04-19 09:46:00
30ed8903-a91a-46a4-b5a5-5cbfcd450ae9,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-20,PLANNED,RELATIONSHIP,2024-05-20 10:30:00,2024-05-20 10:59:00,29,28.65924,77.294249,SUCCESSFUL,0,,0,Deliver pending stock,2024-05-26,1,Gupta ji se mila. 2 case 1kg aur 1 case 500g ka order liya. Payment next visit pe denge.,TELEGRAM,2024-05-20 10:30:00,2024-05-20 10:59:00
984de047-1dda-48a9-905d-d1b2db3efc9b,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-17,PLANNED,ORDER,2024-06-17 10:51:00,2024-06-17 11:13:00,22,28.659052,77.293402,UNSUCCESSFUL,0,,0,Follow up for order,2024-06-25,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,MANUAL,2024-06-17 10:51:00,2024-06-17 11:13:00
a1086626-ef01-4f1d-9858-dc6a780e29ec,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-19,PLANNED,COMPLAINT,2024-06-19 16:48:00,2024-06-19 17:00:00,12,28.659332,77.294318,SUCCESSFUL,0,,0,Collect payment,2024-06-28,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-06-19 16:48:00,2024-06-19 17:00:00
89b34b62-3470-4cdc-bef4-837fa5dcddd7,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-07-11,PLANNED,ORDER,2024-07-11 15:25:00,2024-07-11 15:47:00,22,28.659237,77.293577,PARTIALLY_SUCCESSFUL,0,,0,Resolve complaint,2024-07-20,0,Complaint about last batch - some packets were damp. Assured replacement. Will send 6 pcs tomorrow.,TELEGRAM,2024-07-11 15:25:00,2024-07-11 15:47:00
ffd6ace5-c404-4328-b42e-000694af4fa5,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-07-17,PLANNED,ORDER,2024-07-17 11:24:00,2024-07-17 11:42:00,18,28.65872,77.294357,SUCCESSFUL,0,,0,Schedule next visit,2024-07-23,0,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-07-17 11:24:00,2024-07-17 11:42:00
931eba30-f0f2-48a6-bd4b-d8bec508599c,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-07-15,UNPLANNED,COLLECTION,2024-07-15 14:17:00,2024-07-15 14:36:00,19,28.659482,77.294024,SUCCESSFUL,0,,8932,Follow up for order,2024-07-25,0,New product inquiry - 2kg pack try karna chahte hain. Ordered 1 case trial.,MANUAL,2024-07-15 14:17:00,2024-07-15 14:36:00
90a6fc99-7846-4dfa-955a-afbfd255f0bb,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-02,PLANNED,COMPLAINT,2024-08-02 11:40:00,2024-08-02 12:05:00,25,28.659539,77.294099,PARTIALLY_SUCCESSFUL,0,,0,Process replacement,2024-08-09,1,Festive season stock lena chahte hain. 5 case 500g + 3 case 1kg ka order next week.,TELEGRAM,2024-08-02 11:40:00,2024-08-02 12:05:00
28044754-85af-4da9-96bf-23c24bee9d43,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-09,UNPLANNED,COLLECTION,2024-08-09 13:29:00,2024-08-09 13:50:00,21,28.65869,77.29392,UNSUCCESSFUL,0,,11423,Resolve complaint,2024-08-15,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-08-09 13:29:00,2024-08-09 13:50:00
55d545a1-a7d2-4d3f-8b29-f89ed2c848c5,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-07-30,PLANNED,ORDER,2024-07-30 10:45:00,2024-07-30 11:18:00,33,28.659161,77.293794,PARTIALLY_SUCCESSFUL,0,,0,Check stock levels,2024-08-06,0,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-07-30 10:45:00,2024-07-30 11:18:00
495ecbf8-4c90-40fa-a923-0cd6a6dd3f3f,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-16,UNPLANNED,COLLECTION,2024-08-16 13:31:00,2024-08-16 14:02:00,31,28.659219,77.294283,PARTIALLY_SUCCESSFUL,0,,7076,Schedule next visit,2024-08-24,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,MANUAL,2024-08-16 13:31:00,2024-08-16 14:02:00
9cc9ed81-a0c5-4c33-8217-fd57ba1cde95,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-14,PLANNED,NEW_PRODUCT,2024-09-14 13:25:00,2024-09-14 13:59:00,34,28.659227,77.293891,UNSUCCESSFUL,0,,0,Collect payment,2024-09-23,1,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2024-09-14 13:25:00,2024-09-14 13:59:00
ecd7cde0-b0aa-437d-9eeb-ef0a22eb51f9,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-05,PLANNED,ORDER,2024-09-05 09:36:00,2024-09-05 10:07:00,31,28.659569,77.294305,UNSUCCESSFUL,0,,0,Schedule next visit,2024-09-09,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2024-09-05 09:36:00,2024-09-05 10:07:00
25d3aa25-f78f-49a2-ace9-d78024e2993e,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-25,PLANNED,RELATIONSHIP,2024-09-25 14:36:00,2024-09-25 15:10:00,34,28.659476,77.29357,SUCCESSFUL,0,,0,Resolve complaint,2024-09-28,0,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2024-09-25 14:36:00,2024-09-25 15:10:00
ad7d36bf-3d67-454b-afb0-bbb31d454fa0,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-25,DROP_SALE,ORDER,2024-10-25 15:07:00,2024-10-25 15:35:00,28,28.658897,77.293932,SUCCESSFUL,0,,0,Resolve complaint,2024-10-31,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2024-10-25 15:07:00,2024-10-25 15:35:00
6774b739-ab71-413b-b8e2-961ca0e02423,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-02,PLANNED,ORDER,2024-10-02 13:13:00,2024-10-02 13:26:00,13,28.65929,77.293846,SUCCESSFUL,1,,0,Collect payment,2024-10-05,1,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-10-02 13:13:00,2024-10-02 13:26:00
ad7d63da-0747-45f8-99fc-c7f96c678cc5,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-22,PLANNED,COMPLAINT,2024-10-22 11:59:00,2024-10-22 12:16:00,17,28.659362,77.293835,SUCCESSFUL,0,,0,Schedule next visit,2024-10-30,1,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2024-10-22 11:59:00,2024-10-22 12:16:00
28512e2d-3cc9-4083-a564-23566c21a31a,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-09,PLANNED,ORDER,2024-11-09 16:16:00,2024-11-09 16:43:00,27,28.659282,77.294067,PARTIALLY_SUCCESSFUL,0,,0,Follow up for order,2024-11-13,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2024-11-09 16:16:00,2024-11-09 16:43:00
cd071163-01c1-41ad-a85d-e32419922307,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-28,PLANNED,ORDER,2024-10-28 14:56:00,2024-10-28 15:15:00,19,28.659085,77.293965,SUCCESSFUL,1,,0,Process replacement,2024-11-05,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-10-28 14:56:00,2024-10-28 15:15:00
91ab448e-8aa5-4e95-b3b1-7fc18ac945a3,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-01,PLANNED,ORDER,2024-11-01 09:59:00,2024-11-01 10:31:00,32,28.659446,77.29432,PARTIALLY_SUCCESSFUL,0,,0,Collect payment,2024-11-04,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2024-11-01 09:59:00,2024-11-01 10:31:00
ad2c3afa-bf71-432c-ba87-d64a5d9f8a65,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-21,PLANNED,ORDER,2024-11-21 09:58:00,2024-11-21 10:17:00,19,28.659361,77.293454,SUCCESSFUL,0,,0,Deliver pending stock,2024-11-29,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-11-21 09:58:00,2024-11-21 10:17:00
22f56618-8210-4634-89ef-a9fff8f3cd1b,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-10,PLANNED,COLLECTION,2024-12-10 10:49:00,2024-12-10 11:12:00,23,28.659438,77.294082,PARTIALLY_SUCCESSFUL,0,,9168,Confirm delivery date,2024-12-15,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-12-10 10:49:00,2024-12-10 11:12:00
e572dcdb-8218-4364-8cb8-1821624239a4,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-14,PLANNED,ORDER,2024-12-14 11:33:00,2024-12-14 12:08:00,35,28.659233,77.293574,SUCCESSFUL,0,,0,Confirm delivery date,2024-12-20,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,MANUAL,2024-12-14 11:33:00,2024-12-14 12:08:00
d687e273-1e1b-4622-bf7b-5859a8d6f178,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-02,PLANNED,COLLECTION,2025-01-02 16:14:00,2025-01-02 16:36:00,22,28.65924,77.293389,UNSUCCESSFUL,0,,10385,Check stock levels,2025-01-12,0,Met owner's son. Father is unwell. Will follow up next week for order.,TELEGRAM,2025-01-02 16:14:00,2025-01-02 16:36:00
7351897e-ee83-4b2f-a0a9-9afaded0e249,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-14,PLANNED,ORDER,2025-02-14 09:30:00,2025-02-14 10:05:00,35,28.659608,77.293434,SUCCESSFUL,1,,0,Deliver pending stock,2025-02-23,0,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2025-02-14 09:30:00,2025-02-14 10:05:00
25f7bc62-3348-43d7-840f-ecf4db551d00,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-01,PLANNED,ORDER,2025-02-01 09:06:00,2025-02-01 09:16:00,10,28.658732,77.294033,SUCCESSFUL,1,,0,Resolve complaint,2025-02-06,0,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2025-02-01 09:06:00,2025-02-01 09:16:00
4235d672-e20d-4797-a11f-cbea68d0413a,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-15,UNPLANNED,RELATIONSHIP,2025-02-15 13:49:00,2025-02-15 14:24:00,35,28.658956,77.294142,SUCCESSFUL,0,,0,Deliver pending stock,2025-02-20,1,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",MANUAL,2025-02-15 13:49:00,2025-02-15 14:24:00
c5483db9-73ae-4ecb-abda-b6e6cbb3da12,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-07,DROP_SALE,COMPLAINT,2024-03-07 09:40:00,2024-03-07 09:56:00,16,28.663874,77.290252,PARTIALLY_SUCCESSFUL,0,,0,Check stock levels,2024-03-12,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2024-03-07 09:40:00,2024-03-07 09:56:00
50fd7267-8c01-4181-987e-1920aebbe986,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-18,PLANNED,ORDER,2024-03-18 14:13:00,2024-03-18 14:46:00,33,28.664482,77.289497,PARTIALLY_SUCCESSFUL,0,,0,Confirm delivery date,2024-03-24,1,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2024-03-18 14:13:00,2024-03-18 14:46:00
3e2bc746-4fa2-4038-86e5-e465a2ed1650,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-19,PLANNED,COLLECTION,2024-04-19 10:52:00,2024-04-19 11:17:00,25,28.663897,77.290112,SUCCESSFUL,0,,11460,Schedule next visit,2024-04-23,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-04-19 10:52:00,2024-04-19 11:17:00
9471f050-43f7-48ca-a993-b0da0eecdbbc,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-03,PLANNED,ORDER,2024-04-03 15:42:00,2024-04-03 15:55:00,13,28.663981,77.289826,SUCCESSFUL,1,,0,Confirm delivery date,2024-04-11,0,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-04-03 15:42:00,2024-04-03 15:55:00
75c5671f-3aa9-443d-bcc1-13984526d7e7,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-23,PLANNED,ORDER,2024-04-23 10:51:00,2024-04-23 11:12:00,21,28.664242,77.289623,UNSUCCESSFUL,0,,0,Process replacement,2024-04-30,1,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2024-04-23 10:51:00,2024-04-23 11:12:00
